BELNR,GJAHR,BUZEI,EBELN,EBELP,MATNR,WERKS,MENGE,MEINS,WRBTR,TXBHW,MWSKZ,SAKTO,KOSTL,PS_PSP_PNR,AUFNR,GSBER,PRCTR,SGTXT,BUKRS,RBKPF_GJAHR,RBKPF_BUKRS,RBKPF_BLDAT,RBKPF_BUDAT,RBKPF_CPUDT,RBKPF_USNAM,RBKPF_BLART,RBKPF_LIFNR,RBKPF_WAERS,RBKPF_WRBTR,RBKPF_RMWWR,RBKPF_XBLNR,RBKPF_BKTXT,RBKPF_ZFBDT,RBKPF_ZTERM,RBKPF_ZLSCH,RBKPF_BVTYP,RBKPF_STBLG,RBKPF_STJAH,LIFNR,BSEG_BELNR,BSEG_GJAHR,BSEG_BUZEI,BSEG_KOART,BSEG_KUNNR,BSEG_HKONT,BSEG_KOSTL,BSEG_SAKTO,BSEG_MWSKZ,BSEG_DMBTR,BSEG_WRBTR,BSEG_WAERS,BSEG_SHKZG,BSEG_ZTERM,BSEG_ZFBDT,BSEG_SGTXT,BSEG_PRCTR,BSEG_GSBER,BKPF_BLART,BKPF_BLDAT,BKPF_BUDAT,BKPF_MONAT,BKPF_CPUDT,BKPF_USNAM,BKPF_TCODE,BKPF_BKTXT,BKPF_WAERS,BKPF_KURSF,BKPF_XBLNR,BKPF_BVTYP,BKPF_STBLG,BKPF_STJAH,BKPF_AWTYP,BKPF_AWKEY,BKPF_XSTOV,BSIK_LIFNR,BSIK_UMSKS,BSIK_UMSKZ,BSIK_BLART,BSIK_BUDAT,BSIK_BLDAT,BSIK_WAERS,BSIK_DMBTR,BSIK_WRBTR,BSIK_DMSHB,BSIK_SHKZG,BSIK_ZTERM,BSIK_ZFBDT,BSIK_REBZG,BSIK_REBZJ,BSIK_XBLNR,BSAK_LIFNR,BSAK_UMSKS,BSAK_UMSKZ,BSAK_BLART,BSAK_BUDAT,BSAK_BLDAT,BSAK_WAERS,BSAK_DMBTR,BSAK_WRBTR,BSAK_DMSHB,BSAK_SHKZG,BSAK_AUGDT,BSAK_AUGBL,BSAK_AUGJH,BSAK_XBLNR,BSAK_REBZG,REGUP_BUDAT,REGUP_LAUFI,REGUP_LAUFD,LAUFD,LAUFI,REGUH_ZBUKR,REGUH_LIFNR,REGUH_KUNNR,REGUH_EMPFG,REGUH_RZAWE,REGUH_WAERS,REGUH_RWBTR,REGUH_VALUT,REGUH_VBLNR,REGUH_VGJHR,REGUH_RBBUK,REGUH_HBKID,REGUH_HKTID,REGUH_XVORL,REGUH_XPYRT,REGUH_ABSND,REGUH_STGRD,REGUH_PRTNR,PAYR_ZBUKR,PAYR_HBKID,PAYR_HKTID,PAYR_RZAWE,PAYR_CHECT,PAYR_LIFNR,PAYR_KUNNR,VBLNR,PAYR_VGJHR,PAYR_WAERS,PAYR_RWBTR,PAYR_VALUT,PAYR_ZALDT,PAYR_XVORL,PAYR_STGRP,PAYR_PRTNR,PAYR_ABSND,PAYR_LAUFD,PAYR_LAUFI,PAYR_XSTAO,FEBEP_HBKID,FEBEP_HKTID,FEBEP_LFDNR,FEBEP_BUDAT,FEBEP_VALUT,FEBEP_WAERS,FEBEP_KWBTR,FEBEP_KWATR,FEBEP_XAUTO,FEBEP_ZUONR,FEBEP_SGTXT,FEBEP_VGEXT,FEBEP_BVTYP,FEBEP_LIFNR,FEBEP_EMPFG,FEBEP_MANDT,FEBEP_XSTBO,kpi_days_to_pay
5100000130,2024,1,4500000130,10,MAT00000028,3000,86.997,L,133670.02,24060.6,V1,6000000022,CC000002,WBS-0028,ORD283745,BU05,PC0008,Invoice line 130,1000,2024,1000,20241022,20241022,20241022,USER020,RE,V000012,INR,395186.54,395186.54,INV00000130,Vendor Invoice 130,20241121,0002,C,SEPA,1000000038.0,2023.0,V000012,1000000121.0,2025.0,1.0,S,C000012,6000000018.0,CC000006,6000000020.0,V1,13909.99,13909.99,USD,H,2/10NET30,20250628.0,BSEG Line 121,PC0001,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230105,RUN0008,20230105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-656
5100000131,2025,1,4500000131,10,MAT00000045,2100,171.259,L,164598.74,29627.77,I1,6000000023,CC000014,WBS-0008,,BU05,PC0006,Invoice line 131,2000,2023,3000,20230526,20230526,20230526,USER003,RE,V000004,EUR,114057.64,114057.64,INV00000131,Vendor Invoice 131,20230625,2/10NET30,C,CHECK,,,V000004,1000000122.0,2023.0,1.0,K,,6000000027.0,CC000014,6000000009.0,V0,224319.56,224319.56,INR,S,2/10NET30,20230511.0,BSEG Line 122,PC0008,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240223,RUN0006,20241214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273
5100000132,2024,1,4500000132,10,MAT00000043,1000,12.921,KG,41423.95,7456.31,I1,6000000013,CC000003,WBS-0004,ORD188129,BU03,PC0007,Invoice line 132,2000,2024,2000,20241206,20241206,20241206,USER011,RE,V000006,USD,10636.41,10636.41,INV00000132,Vendor Invoice 132,20250105,0002,C,,,,V000006,1000000025.0,2024.0,1.0,K,,6000000012.0,CC000020,6000000010.0,V2,231407.64,231407.64,USD,S,0002,20240724.0,BSEG Line 25,PC0002,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230824,RUN0014,20230905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-470
5100000133,2024,1,4500000133,10,MAT00000017,1000,188.803,L,863299.83,155393.97,V0,6000000002,CC000004,WBS-0018,ORD660972,BU05,PC0007,Invoice line 133,1000,2024,1000,20240701,20240701,20240701,USER007,RE,V000024,USD,242939.16,242939.16,INV00000133,Vendor Invoice 133,20240731,NET60,C,DTAZV,,,V000024,1000000140.0,2023.0,1.0,K,,6000000007.0,CC000005,6000000010.0,I0,214307.16,214307.16,INR,H,0001,20230426.0,BSEG Line 140,PC0005,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230603,RUN0004,20240317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-394
5100000134,2024,1,4500000134,10,MAT00000041,1000,58.225,EA,168030.95,30245.57,V1,6000000029,CC000007,WBS-0006,,BU01,PC0007,Invoice line 134,3000,2023,1000,20230825,20230825,20230825,USER019,RE,V000018,USD,237683.01,237683.01,INV00000134,Vendor Invoice 134,20230924,NET30,C,SEPA,,,V000018,1000000018.0,2024.0,1.0,S,C000007,6000000008.0,CC000019,6000000012.0,I1,442687.75,442687.75,EUR,H,2/10NET30,20241231.0,BSEG Line 18,PC0005,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230106,RUN0003,20230106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-231
5100000135,2025,1,4500000135,10,MAT00000054,3000,188.922,KG,168803.7,30384.67,V1,6000000009,CC000009,WBS-0012,,BU03,PC0008,Invoice line 135,1000,2023,1000,20230404,20230404,20230404,USER004,RE,V000028,INR,287536.99,287536.99,INV00000135,Vendor Invoice 135,20230504,NET30,C,,,,V000028,1000000108.0,2025.0,1.0,K,,6000000009.0,CC000005,6000000002.0,V2,199514.37,199514.37,EUR,H,NET60,20251209.0,BSEG Line 108,PC0005,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230416,RUN0002,20240223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
5100000136,2025,1,4500000136,10,MAT00000051,2000,12.519,KG,39550.15,7119.03,V0,6000000007,CC000003,WBS-0004,,BU03,PC0010,Invoice line 136,2000,2023,1000,20230914,20230914,20230914,USER003,RE,V000017,USD,389347.88,389347.88,INV00000136,Vendor Invoice 136,20231014,0001,C,CHECK,,,V000017,1000000184.0,2024.0,1.0,K,,6000000001.0,CC000020,6000000027.0,I1,239845.59,239845.59,INR,S,NET60,20240809.0,BSEG Line 184,PC0006,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230414,RUN0013,20251024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153
5100000137,2023,1,4500000137,10,MAT00000013,2100,197.655,PC,898409.18,161713.65,I0,6000000021,CC000007,WBS-0002,,BU02,PC0001,Invoice line 137,1000,2024,1000,20240510,20240510,20240510,USER013,RE,V000006,EUR,186654.07,186654.07,INV00000137,Vendor Invoice 137,20240609,NET60,C,,,,V000006,1000000101.0,2025.0,1.0,D,,6000000016.0,CC000009,6000000009.0,I1,40505.82,40505.82,INR,S,NET30,20250329.0,BSEG Line 101,PC0003,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230824,RUN0014,20230905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-260
5100000138,2025,1,4500000138,10,MAT00000012,1000,189.178,PC,481412.61,86654.27,V0,6000000027,CC000009,WBS-0004,,BU03,PC0003,Invoice line 138,3000,2025,1000,20250120,20250120,20250120,USER014,RE,V000009,USD,124950.15,124950.15,INV00000138,Vendor Invoice 138,20250219,2/10NET30,C,CHECK,,,V000009,1000000005.0,2023.0,1.0,S,,6000000029.0,CC000018,6000000029.0,V1,496204.88,496204.88,USD,S,0001,20240104.0,BSEG Line 5,PC0003,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240708,RUN0010,20240708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-196
5100000139,2025,1,4500000139,10,MAT00000023,2100,57.321,M,138406.14,24913.11,V2,6000000003,CC000017,WBS-0026,ORD199166,BU05,PC0003,Invoice line 139,1000,2023,1000,20230216,20230216,20230216,USER003,RE,V000027,INR,349422.06,349422.06,INV00000139,Vendor Invoice 139,20230318,0001,C,DTAZV,,,V000027,1000000049.0,2025.0,1.0,D,C000014,6000000018.0,CC000007,6000000022.0,V1,472365.87,472365.87,INR,H,0001,20251112.0,BSEG Line 49,PC0005,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230604,RUN0019,20250625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
5100000140,2025,1,4500000140,10,MAT00000007,1000,108.372,EA,324822.31,58468.02,V0,6000000012,CC000003,WBS-0006,,BU04,PC0003,Invoice line 140,1000,2023,3000,20230813,20230813,20230813,USER002,RE,V000024,EUR,159983.96,159983.96,INV00000140,Vendor Invoice 140,20230912,2/10NET30,C,SEPA,,,V000024,1000000140.0,2023.0,1.0,K,,6000000007.0,CC000005,6000000010.0,I0,214307.16,214307.16,INR,H,0001,20230426.0,BSEG Line 140,PC0005,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230603,RUN0004,20240317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71
5100000141,2024,1,4500000141,10,MAT00000023,1000,113.41,KG,173913.1,31304.36,V0,6000000004,CC000012,WBS-0009,,BU01,PC0010,Invoice line 141,3000,2025,3000,20250427,20250427,20250427,USER005,RE,V000015,INR,181170.94,181170.94,INV00000141,Vendor Invoice 141,20250527,0001,C,SEPA,,,V000015,1000000044.0,2023.0,1.0,S,,6000000016.0,CC000005,6000000010.0,V0,241689.02,241689.02,USD,S,0002,20230617.0,BSEG Line 44,PC0006,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230319,RUN0005,20250214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-770
5100000142,2024,1,4500000142,10,MAT00000003,1000,160.934,KG,70181.71,12632.71,I1,6000000018,CC000008,WBS-0003,,BU02,PC0002,Invoice line 142,3000,2025,3000,20250501,20250501,20250501,USER002,RE,V000004,EUR,352443.7,352443.7,INV00000142,Vendor Invoice 142,20250531,0002,C,CHECK,,,V000004,1000000074.0,2025.0,1.0,D,,6000000025.0,CC000018,6000000012.0,I0,269487.32,269487.32,USD,S,NET30,20251107.0,BSEG Line 74,PC0009,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240223,RUN0006,20241214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-433
5100000143,2023,1,4500000143,10,MAT00000014,2100,26.162,PC,103862.09,18695.18,I0,6000000017,CC000003,WBS-0014,,BU01,PC0005,Invoice line 143,2000,2023,3000,20231106,20231106,20231106,USER020,RE,V000029,EUR,139023.67,139023.67,INV00000143,Vendor Invoice 143,20231206,NET60,C,DTAZV,1000000159.0,2024.0,V000029,1000000009.0,2024.0,1.0,A,,6000000026.0,CC000015,6000000012.0,I0,362033.97,362033.97,USD,S,NET60,20241007.0,BSEG Line 9,PC0008,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230422,RUN0015,20240302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-198
5100000144,2025,1,4500000144,10,MAT00000013,2000,197.399,L,262915.73,47324.83,V2,6000000028,CC000020,WBS-0018,ORD232177,BU03,PC0002,Invoice line 144,1000,2024,1000,20241114,20241114,20241114,USER008,RE,V000010,EUR,35876.28,35876.28,INV00000144,Vendor Invoice 144,20241214,2/10NET30,C,SEPA,1000000168.0,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230610,RUN0002,20250513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-523
5100000145,2025,1,4500000145,10,MAT00000013,1000,47.858,M,193921.57,34905.88,I1,6000000002,CC000010,WBS-0001,,BU05,PC0004,Invoice line 145,1000,2025,3000,20251126,20251126,20251126,USER017,RE,V000011,USD,313408.8,313408.8,INV00000145,Vendor Invoice 145,20251226,2/10NET30,C,,1000000013.0,2023.0,V000011,1000000134.0,2023.0,1.0,K,,6000000007.0,CC000008,6000000022.0,V0,231069.13,231069.13,EUR,S,2/10NET30,20230621.0,BSEG Line 134,PC0010,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240108,RUN0006,20240523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-688
5100000146,2024,1,4500000146,10,MAT00000027,2000,152.606,EA,565309.09,101755.64,V1,6000000027,CC000008,WBS-0025,,BU05,PC0007,Invoice line 146,3000,2025,2000,20251101,20251101,20251101,USER018,RE,V000025,USD,321454.86,321454.86,INV00000146,Vendor Invoice 146,20251201,0002,C,SEPA,,,V000025,1000000024.0,2024.0,1.0,A,,6000000014.0,CC000011,6000000011.0,I1,334050.76,334050.76,USD,H,0001,20240826.0,BSEG Line 24,PC0003,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240707,RUN0002,20240707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-482
5100000147,2024,1,4500000147,10,MAT00000001,2000,158.239,L,180441.51,32479.47,I0,6000000009,CC000019,WBS-0002,,BU04,PC0001,Invoice line 147,3000,2024,1000,20240623,20240623,20240623,USER012,RE,V000024,USD,37587.71,37587.71,INV00000147,Vendor Invoice 147,20240723,NET60,C,DTAZV,,,V000024,1000000088.0,2024.0,1.0,A,C000027,6000000014.0,CC000010,6000000008.0,V1,115347.32,115347.32,USD,H,2/10NET30,20250124.0,BSEG Line 88,PC0001,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230603,RUN0004,20240317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-386
5100000148,2023,1,4500000148,10,MAT00000056,3000,20.457,PC,14840.33,2671.26,I1,6000000014,CC000014,WBS-0013,ORD862091,BU04,PC0006,Invoice line 148,3000,2024,2000,20241115,20241115,20241115,USER002,RE,V000024,USD,67664.07,67664.07,INV00000148,Vendor Invoice 148,20241215,NET30,C,,,,V000024,1000000088.0,2024.0,1.0,A,C000027,6000000014.0,CC000010,6000000008.0,V1,115347.32,115347.32,USD,H,2/10NET30,20250124.0,BSEG Line 88,PC0001,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230603,RUN0004,20240317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-531
5100000149,2024,1,4500000149,10,MAT00000028,2100,117.783,M,231270.45,41628.68,V1,6000000005,CC000004,WBS-0003,ORD251670,BU02,PC0008,Invoice line 149,2000,2025,2000,20250424,20250424,20250424,USER017,RE,V000029,USD,324552.11,324552.11,INV00000149,Vendor Invoice 149,20250524,2/10NET30,C,,1000000060.0,2024.0,V000029,1000000009.0,2024.0,1.0,A,,6000000026.0,CC000015,6000000012.0,I0,362033.97,362033.97,USD,S,NET60,20241007.0,BSEG Line 9,PC0008,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230422,RUN0015,20240302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-733
5100000150,2025,1,4500000150,10,MAT00000056,1000,108.821,M,251256.81,45226.23,V1,6000000016,CC000005,WBS-0028,ORD763664,BU05,PC0004,Invoice line 150,1000,2024,3000,20240102,20240102,20240102,USER002,RE,V000003,USD,353546.32,353546.32,INV00000150,Vendor Invoice 150,20240201,NET60,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230416,RUN0006,20250902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-261
5100000151,2024,1,4500000151,10,MAT00000016,3000,34.848,M,43474.97,7825.49,V2,6000000019,CC000012,WBS-0022,,BU04,PC0003,Invoice line 151,2000,2023,3000,20230511,20230511,20230511,USER007,RE,V000009,INR,276646.95,276646.95,INV00000151,Vendor Invoice 151,20230610,2/10NET30,C,,,,V000009,1000000200.0,2025.0,1.0,S,C000003,6000000020.0,CC000018,6000000013.0,I1,19457.65,19457.65,USD,S,0001,20250427.0,BSEG Line 200,PC0003,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240708,RUN0010,20240708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424
5100000152,2024,1,4500000152,10,MAT00000025,2000,186.449,M,107286.48,19311.57,I1,6000000007,CC000007,WBS-0004,ORD617420,BU02,PC0005,Invoice line 152,1000,2023,3000,20231020,20231020,20231020,USER006,RE,V000027,EUR,497137.99,497137.99,INV00000152,Vendor Invoice 152,20231119,NET30,C,,,,V000027,1000000049.0,2025.0,1.0,D,C000014,6000000018.0,CC000007,6000000022.0,V1,472365.87,472365.87,INR,H,0001,20251112.0,BSEG Line 49,PC0005,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230604,RUN0019,20250625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-138
5100000153,2025,1,4500000153,10,MAT00000033,1100,181.622,M,660404.84,118872.87,V1,6000000011,CC000018,WBS-0003,ORD552041,BU01,PC0007,Invoice line 153,2000,2025,1000,20251109,20251109,20251109,USER010,RE,V000014,INR,332072.9,332072.9,INV00000153,Vendor Invoice 153,20251209,0001,C,,,,V000014,1000000061.0,2023.0,1.0,K,C000016,6000000030.0,CC000004,6000000021.0,V1,309117.77,309117.77,USD,S,0002,20231225.0,BSEG Line 61,PC0007,BU05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230211,RUN0020,20251010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1002
5100000154,2025,1,4500000154,10,MAT00000043,1000,2.2,EA,9496.37,1709.35,I0,6000000017,CC000020,WBS-0009,,BU01,PC0005,Invoice line 154,1000,2024,1000,20240123,20240123,20240123,USER007,RE,V000022,USD,401750.51,401750.51,INV00000154,Vendor Invoice 154,20240222,2/10NET30,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230122,RUN0017,20230122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-366
5100000155,2024,1,4500000155,10,MAT00000056,3000,24.02,KG,43258.58,7786.54,V1,6000000009,CC000005,WBS-0003,ORD388039,BU03,PC0005,Invoice line 155,3000,2023,3000,20230312,20230312,20230312,USER019,RE,V000018,EUR,362165.6,362165.6,INV00000155,Vendor Invoice 155,20230411,0002,C,SEPA,,,V000018,1000000018.0,2024.0,1.0,S,C000007,6000000008.0,CC000019,6000000012.0,I1,442687.75,442687.75,EUR,H,2/10NET30,20241231.0,BSEG Line 18,PC0005,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230106,RUN0003,20230106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65
5100000156,2023,1,4500000156,10,MAT00000041,2000,141.227,PC,390691.79,70324.52,V2,6000000012,CC000019,WBS-0005,,BU01,PC0004,Invoice line 156,3000,2023,2000,20230205,20230205,20230205,USER006,RE,V000023,INR,133619.08,133619.08,INV00000156,Vendor Invoice 156,20230307,NET60,C,,,,V000023,1000000032.0,2024.0,1.0,D,C000009,6000000017.0,CC000013,6000000028.0,V0,391885.87,391885.87,USD,S,NET60,20240602.0,BSEG Line 32,PC0007,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230711,RUN0009,20231226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156
5100000157,2023,1,4500000157,10,MAT00000029,1000,68.876,M,165908.51,29863.53,V2,6000000004,CC000012,WBS-0003,,BU02,PC0005,Invoice line 157,2000,2024,1000,20240207,20240207,20240207,USER011,RE,V000009,EUR,354149.13,354149.13,INV00000157,Vendor Invoice 157,20240308,NET60,C,CHECK,,,V000009,1000000200.0,2025.0,1.0,S,C000003,6000000020.0,CC000018,6000000013.0,I1,19457.65,19457.65,USD,S,0001,20250427.0,BSEG Line 200,PC0003,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240708,RUN0010,20240708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152
5100000158,2023,1,4500000158,10,MAT00000050,2000,108.664,KG,175590.16,31606.23,V2,6000000025,CC000001,WBS-0002,,BU01,PC0008,Invoice line 158,2000,2025,2000,20251011,20251011,20251011,USER010,RE,V000003,INR,138611.54,138611.54,INV00000158,Vendor Invoice 158,20251110,0001,C,CHECK,,,V000003,1000000035.0,2023.0,1.0,K,C000020,6000000001.0,CC000014,6000000004.0,V0,82518.08,82518.08,INR,H,2/10NET30,20231212.0,BSEG Line 35,PC0004,BU04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230416,RUN0006,20250902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-909
5100000159,2025,1,4500000159,10,MAT00000040,1000,27.382,L,25221.01,4539.78,I0,6000000007,CC000017,WBS-0001,,BU04,PC0007,Invoice line 159,2000,2024,2000,20240104,20240104,20240104,USER007,RE,V000036,EUR,119296.04,119296.04,INV00000159,Vendor Invoice 159,20240203,2/10NET30,C,,,,V000036,1000000014.0,2024.0,1.0,D,,6000000006.0,CC000015,6000000010.0,I1,74313.18,74313.18,EUR,S,NET60,20250112.0,BSEG Line 14,PC0008,BU01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230425,RUN0002,20250405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254
5100000160,2024,1,4500000160,10,MAT00000037,3000,122.209,L,405649.56,73016.92,V0,6000000003,CC000015,WBS-0011,,BU03,PC0008,Invoice line 160,1000,2023,1000,20231126,20231126,20231126,USER020,RE,V000004,USD,339617.85,339617.85,INV00000160,Vendor Invoice 160,20231226,NET30,C,,,,V000004,1000000046.0,2024.0,1.0,S,,6000000010.0,CC000009,6000000003.0,I0,145233.05,145233.05,INR,H,NET60,20241020.0,BSEG Line 46,PC0005,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240223,RUN0006,20241214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
5100000161,2025,1,4500000161,10,MAT00000012,2000,102.23,L,396251.66,71325.3,V1,6000000009,CC000016,WBS-0030,,BU04,PC0010,Invoice line 161,3000,2024,2000,20240613,20240613,20240613,USER012,RE,V000024,EUR,115162.62,115162.62,INV00000161,Vendor Invoice 161,20240713,0002,C,DTAZV,,,V000024,1000000088.0,2024.0,1.0,A,C000027,6000000014.0,CC000010,6000000008.0,V1,115347.32,115347.32,USD,H,2/10NET30,20250124.0,BSEG Line 88,PC0001,BU03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230603,RUN0004,20240317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-376
5100000162,2023,1,4500000162,10,MAT00000003,2100,158.025,L,686087.66,123495.78,I1,6000000003,CC000009,WBS-0023,ORD462163,BU03,PC0003,Invoice line 162,3000,2024,3000,20241203,20241203,20241203,USER002,RE,V000035,EUR,9970.79,9970.79,INV00000162,Vendor Invoice 162,20250102,0001,C,DTAZV,,,V000035,1000000004.0,2024.0,1.0,A,C000036,6000000003.0,CC000017,6000000002.0,V0,317424.18,317424.18,EUR,S,0001,20240211.0,BSEG Line 4,PC0010,BU02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20231018,RUN0018,20231018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-412
